SAMPN,PERNO,PLANO,ACTNO,APURP,Act_Cat,LAT,LON,MODE,PNAME,place_type
320777,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63428394,-117.824051,Auto/van/truck driver,,Other
320777,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63428394,-117.824051,,,Other
320777,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63428394,-117.824051,Auto/van/truck driver,,Other
321096,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80937371,-117.929558,,,Other
321096,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80937371,-117.929558,Auto/van/truck driver,,Other
321096,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80937371,-117.929558,Auto/van/truck driver,,Other
321096,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80937371,-117.929558,,,Other
321096,5,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80937371,-117.929558,,,Other
321096,5,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80937371,-117.929558,Auto/van/truck passenger,,Other
321096,6,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80937371,-117.929558,Auto/van/truck passenger,,Other
321115,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.60944157,-117.7172906,,,Other
322013,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.23779473,-118.2239092,Auto/van/truck driver,,Other
322862,1,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16588838,-118.0428386,Auto/van/truck driver,,Other
322862,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16588838,-118.0428386,Auto/van/truck driver,,Other
322862,3,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16588838,-118.0428386,Auto/van/truck passenger,,Other
322862,4,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16588838,-118.0428386,Auto/van/truck passenger,,Other
323560,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.60222676,-117.7155381,,,Other
323560,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.60222676,-117.7155381,Auto/van/truck driver,,Other
323671,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.54429086,-117.244562,Auto/van/truck driver,,Other
323671,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.54429086,-117.244562,Auto/van/truck driver,,Other
323671,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.54429086,-117.244562,,,Other
323671,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.54429086,-117.244562,Auto/van/truck driver,,Other
323860,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77159864,-118.0398492,,,Other
323860,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77159864,-118.0398492,Bike,,Other
324279,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63189373,-117.9070353,Auto/van/truck driver,,Other
324279,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63189373,-117.9070353,Walk,,Other
324279,2,4,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.63189373,-117.9070353,Walk,,Other
324375,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.99661941,-118.4013065,,,Other
324378,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.90177411,-118.411799,,,Other
324378,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.90177411,-118.411799,Auto/van/truck driver,,Other
325295,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.39305637,-117.2990573,,,Other
325295,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.39305637,-117.2990573,Auto/van/truck driver,,Other
325295,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.39305637,-117.2990573,,,Other
325295,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.39305637,-117.2990573,Auto/van/truck passenger,,Other
325295,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.39305637,-117.2990573,,,Other
325295,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.39305637,-117.2990573,Auto/van/truck passenger,,Other
326826,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.41134125,-118.5471851,Auto/van/truck driver,,Other
327320,1,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.50988461,-117.3098562,Bike,,Other
327633,3,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.27323081,-119.2326801,Auto/van/truck passenger,,Other
327633,3,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.27323081,-119.2326801,Bike,,Other
327633,4,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.27323081,-119.2326801,Auto/van/truck passenger,,Other
327633,4,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.27323081,-119.2326801,Bike,,Other
327827,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87181521,-118.3684523,,,Other
327827,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87181521,-118.3684523,Other rail,,Other
328057,2,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.06609494,-118.3471779,Auto/van/truck driver,,Other
328488,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.67603625,-115.4963625,Auto/van/truck driver,,Other
328488,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.67603625,-115.4963625,Auto/van/truck passenger,,Other
328545,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.00891582,-118.4194888,Auto/van/truck driver,,Other
328552,1,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.14218965,-118.1438854,Auto/van/truck driver,,Other
329138,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7830529,-117.8433144,,,Other
329138,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.7830529,-117.8433144,Auto/van/truck driver,,Other
329638,1,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04117544,-118.4797898,Auto/van/truck driver,,Other
329638,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04117544,-118.4797898,,,Other
329638,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.04117544,-118.4797898,Auto/van/truck driver,,Other
330143,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96159035,-118.4530681,Walk,,Other
330143,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96159035,-118.4530681,Bike,,Other
330143,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96159035,-118.4530681,Walk,,Other
330143,2,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.96159035,-118.4530681,Bike,,Other
332605,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.87169752,-118.1173372,"Dial-a-Ride/paratransit (Access Services, etc.)",,Other
332747,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76604637,-117.7833853,,,Other
332930,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.98614617,-115.5197505,Auto/van/truck driver,,Other
332930,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.98614617,-115.5197505,,,Other
332930,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.98614617,-115.5197505,Auto/van/truck driver,,Other
333394,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1036979,-117.7664033,,,Other
333394,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1036979,-117.7664033,Auto/van/truck driver,,Other
333394,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1036979,-117.7664033,,,Other
333394,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1036979,-117.7664033,,,Other
333394,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1036979,-117.7664033,Auto/van/truck passenger,,Other
333394,3,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1036979,-117.7664033,Auto/van/truck passenger,,Other
333403,5,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.19378154,-118.9030418,,,Other
333924,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.27268843,-119.2316715,Auto/van/truck driver,,Other
334596,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79071728,-118.2144279,,,Other
334596,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79071728,-118.2144279,Auto/van/truck driver,,Other
334596,2,2,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79071728,-118.2144279,Bike,,Other
335489,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.92888574,-116.8628481,Auto/van/truck passenger,,Other
335586,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15577457,-118.4705859,,,Other
335586,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.15577457,-118.4705859,,,Other
336107,2,2,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.90434262,-118.3197506,Walk,,Other
337214,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.85459389,-117.9815762,,,Other
337398,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.81058234,-118.2992812,Auto/van/truck driver,,Other
337398,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.81058234,-118.2992812,Auto/van/truck driver,,Other
337968,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94329014,-116.9527433,,,Other
338207,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79217218,-118.2834898,,,Other
338207,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79217218,-118.2834898,Auto/van/truck driver,,Other
338207,1,11,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79217218,-118.2834898,Auto/van/truck driver,,Other
338207,2,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.79217218,-118.2834898,Auto/van/truck driver,,Other
338329,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.75746379,-117.9928739,,,Other
338707,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.68473615,-117.9615649,Auto/van/truck driver,,Other
339251,2,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24312502,-118.2498739,Auto/van/truck driver,,Other
339251,3,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24312502,-118.2498739,Auto/van/truck driver,,Other
340489,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0431346,-118.3533014,,,Other
341152,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.78891782,-117.7952284,,,Other
341152,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.78891782,-117.7952284,,,Other
341318,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1112443,-117.1622186,Auto/van/truck driver,,Other
341318,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1112443,-117.1622186,,,Other
341318,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1112443,-117.1622186,Auto/van/truck driver,,Other
341868,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93597578,-117.9800521,,,Other
341868,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.93597578,-117.9800521,,,Other
342269,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.55304195,-117.75592,Auto/van/truck driver,,Other
342269,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.55304195,-117.75592,,,Other
342737,3,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.70779432,-117.7637961,Auto/van/truck passenger,,Other
342840,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24410363,-118.9259402,,,Other
342840,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24410363,-118.9259402,Auto/van/truck driver,,Other
342840,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.24410363,-118.9259402,,,Other
343928,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80233598,-118.0083235,,,Other
344146,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.18568205,-118.4225687,,,Other
344569,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0743145,-117.1812613,,,Other
344569,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0743145,-117.1812613,Auto/van/truck driver,,Other
344569,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0743145,-117.1812613,Auto/van/truck driver,,Other
344569,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0743145,-117.1812613,,,Other
344569,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0743145,-117.1812613,Auto/van/truck passenger,,Other
344921,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76540662,-117.8464557,,,Other
345671,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77774978,-118.0437407,Auto/van/truck driver,,Other
345860,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09525593,-118.3472364,,,Other
347069,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17002997,-118.2631049,Auto/van/truck driver,,Other
347069,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17002997,-118.2631049,Auto/van/truck driver,,Other
347069,1,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17002997,-118.2631049,Auto/van/truck driver,,Other
347069,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17002997,-118.2631049,,,Other
347069,4,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17002997,-118.2631049,,,Other
347083,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17425825,-118.3345578,,,Other
347179,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.92355339,-116.9349387,,,Other
347489,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.72067862,-117.9916755,Auto/van/truck driver,,Other
347861,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.75666906,-117.4662276,Auto/van/truck driver,,Other
348114,3,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.0014337,-117.0258187,Auto/van/truck driver,,Other
348300,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91396261,-118.0978915,,,Other
348300,2,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91396261,-118.0978915,,,Other
348300,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91396261,-118.0978915,,,Other
348322,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.6695279,-118.2171516,Auto/van/truck driver,,Other
348322,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.6695279,-118.2171516,Auto/van/truck driver,,Other
348322,2,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.6695279,-118.2171516,Auto/van/truck driver,,Other
348443,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.42974918,-118.5452259,Auto/van/truck driver,,Other
348655,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1454979,-118.0705613,,,Other
348655,6,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1454979,-118.0705613,Walk,,Other
348886,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02131485,-118.3628314,,,Other
349179,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.01162303,-117.9256339,"Local bus, rapid bus",,Other
349184,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.66992838,-117.9740832,Auto/van/truck driver,,Other
349184,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.66992838,-117.9740832,Auto/van/truck driver,,Other
349641,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.4387006,-119.2458699,Auto/van/truck driver,,Other
350125,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.76232145,-118.0880983,,,Other
350392,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65049766,-117.6974314,,,Other
350392,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65049766,-117.6974314,,,Other
350392,2,4,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65049766,-117.6974314,Auto/van/truck passenger,,Other
350628,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.80859329,-116.5409899,Auto/van/truck driver,,Other
350888,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09564633,-117.3151848,Walk,,Other
350888,1,7,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09564633,-117.3151848,Auto/van/truck passenger,,Other
350888,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09564633,-117.3151848,Walk,,Other
350888,2,8,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09564633,-117.3151848,Auto/van/truck driver,,Other
350888,3,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.09564633,-117.3151848,Auto/van/truck passenger,,Other
351365,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.1348359,-118.1969377,Auto/van/truck driver,,Other
353032,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.95502575,-118.3220727,,,Other
353032,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.95502575,-118.3220727,Auto/van/truck driver,,Other
353032,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.95502575,-118.3220727,,,Other
353032,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.95502575,-118.3220727,Auto/van/truck passenger,,Other
353243,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77539259,-117.8197921,Bike,,Other
353243,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77539259,-117.8197921,Auto/van/truck driver,,Other
353243,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77539259,-117.8197921,,,Other
353243,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77539259,-117.8197921,Auto/van/truck passenger,,Other
353560,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.42544504,-118.4348153,,,Other
353560,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.42544504,-118.4348153,Auto/van/truck driver,,Other
353750,1,6,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10187229,-118.1821215,Auto/van/truck driver,,Other
354632,1,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.81170581,-118.1924182,Auto/van/truck driver,,Other
354856,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11406799,-117.7854473,,,Other
354856,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11406799,-117.7854473,Auto/van/truck driver,,Other
354856,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11406799,-117.7854473,,,Other
354856,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11406799,-117.7854473,Auto/van/truck passenger,,Other
355941,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.20031771,-118.3286262,,,Other
356998,5,4,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.75551531,-118.0022173,Bike,,Other
357228,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.21520668,-118.1882534,Auto/van/truck driver,,Other
357228,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.21520668,-118.1882534,Auto/van/truck driver,,Other
358310,1,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17486692,-118.5316231,Auto/van/truck driver,,Other
358310,1,7,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.17486692,-118.5316231,Auto/van/truck driver,,Other
358421,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.77111683,-118.1979877,,,Other
359098,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,,,Auto/van/truck driver,,Other
359545,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94891594,-117.3717073,,,Other
359545,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94891594,-117.3717073,Auto/van/truck passenger,,Other
359545,2,11,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94891594,-117.3717073,Auto/van/truck passenger,,Other
359545,3,11,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.94891594,-117.3717073,Auto/van/truck passenger,,Other
359762,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10184982,-116.5294183,Auto/van/truck driver,,Other
359813,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.01516953,-118.3379502,,,Other
359813,2,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.01516953,-118.3379502,,,Other
360022,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26345554,-118.588668,,,Other
360022,3,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26345554,-118.588668,,,Other
360022,4,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.26345554,-118.588668,,,Other
360026,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.13990353,-117.2120909,Walk,,Other
360448,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.45205472,-118.5207623,Auto/van/truck driver,,Other
360630,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.91587342,-117.9982873,Auto/van/truck driver,,Other
360733,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.040716,-118.885334,,,Other
361446,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.49401501,-117.3294773,,,Other
361612,1,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74322788,-117.8696737,Other bus,,Other
361612,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74322788,-117.8696737,Auto/van/truck driver,,Other
361612,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.74322788,-117.8696737,,,Other
361627,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10866108,-117.9020598,Auto/van/truck passenger,,Other
361859,1,1,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.853462,-118.067363,,,Other
361859,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.853462,-118.067363,Auto/van/truck driver,,Other
361859,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.853462,-118.067363,,,Other
361859,5,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.853462,-118.067363,Auto/van/truck passenger,,Other
361920,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16954604,-118.052972,Auto/van/truck driver,,Other
361920,2,9,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16954604,-118.052972,Auto/van/truck driver,,Other
361920,2,10,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.16954604,-118.052972,Auto/van/truck driver,,Other
363239,1,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65039395,-117.2901563,Carpool/vanpool,,Other
363239,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65039395,-117.2901563,,,Other
363239,2,3,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65039395,-117.2901563,Carpool/vanpool,,Other
363239,3,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65039395,-117.2901563,,,Other
363239,4,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.65039395,-117.2901563,,,Other
363679,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.61890965,-117.7400838,Auto/van/truck driver,,Other
364477,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.945165,-118.310256,,,Other
364477,1,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.945165,-118.310256,Auto/van/truck driver,,Other
364505,2,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.11543936,-118.2739509,Auto/van/truck driver,,Other
365417,1,7,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.69663592,-117.7863733,Auto/van/truck driver,,Other
365417,2,5,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.69663592,-117.7863733,Auto/van/truck passenger,,Other
365417,3,5,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.69663592,-117.7863733,Auto/van/truck passenger,,Other
365552,2,3,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.85338144,-118.2625335,Auto/van/truck driver,,Other
366525,1,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.024503,-118.417864,,,Other
367320,1,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.7285064,-115.5288486,Auto/van/truck driver,,Other
367320,2,3,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,32.7285064,-115.5288486,Auto/van/truck driver,,Other
368047,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02382918,-117.6448228,,,Other
368047,3,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02382918,-117.6448228,,,Other
368047,3,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.02382918,-117.6448228,Auto/van/truck driver,,Other
368069,1,1,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59749806,-117.7117059,,,Other
368069,1,5,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59749806,-117.7117059,Auto/van/truck driver,,Other
368069,2,1,3,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59749806,-117.7117059,,,Other
368069,2,4,1,ALL OTHER ACTIVITIES AT MY HOME,Personal,33.59749806,-117.7117059,Auto/van/truck driver,,Other
368277,1,6,2,ALL OTHER ACTIVITIES AT MY HOME,Personal,34.10681747,-118.1092726,Auto/van/truck driver,,Other
